Geo,Year,Geo_ID,PUMS_Column,PUMS_Estimate,PUMS_MOE,ACS_Estimate,ACS_MOE,Difference
nta,2016,BK1201,SCHLBachelor's degree_E,3476.0,167.95520872129168,2280.0,273.0,1196.0
nta,2016,BK1202,SCHLBachelor's degree_E,7386.0,483.79268294156026,4335.0,457.0,3051.0
nta,2016,BK1203,SCHLBachelor's degree_E,3723.0,220.73857686217653,6227.0,462.0,-2504.0
nta,2016,BK1204,SCHLBachelor's degree_E,3738.0,208.3477067624717,4506.0,345.0,-768.0
nta,2016,BK1303,SCHLBachelor's degree_E,4627.0,338.38902987132025,5901.0,523.0,-1274.0
nta,2016,BK1501,SCHLBachelor's degree_E,8536.0,426.9659897237325,7484.0,539.0,1052.0
nta,2016,BK1601,SCHLBachelor's degree_E,2144.0,248.76868417662095,2910.0,364.0,-766.0
nta,2016,BK1802,SCHLBachelor's degree_E,6288.0,284.3077784255156,7309.0,527.0,-1021.0
nta,2016,BK1803,SCHLBachelor's degree_E,11576.0,523.4374118408971,10088.0,566.0,1488.0
nta,2016,BX0303,SCHLBachelor's degree_E,1356.0,146.3126023557308,1846.0,309.0,-490.0
nta,2016,BX0801,SCHLBachelor's degree_E,4927.0,327.45842913183293,3279.0,432.0,1648.0
nta,2016,BX0803,SCHLBachelor's degree_E,6073.0,403.55459470874007,8590.0,618.0,-2517.0
nta,2016,BX0901,SCHLBachelor's degree_E,4603.0,392.9916699710272,3700.0,474.0,903.0
nta,2016,BX0903,SCHLBachelor's degree_E,2469.0,210.83492700959692,3097.0,413.0,-628.0
nta,2016,BX0904,SCHLBachelor's degree_E,1973.0,168.451543724997,3624.0,561.0,-1651.0
nta,2016,BX1102,SCHLBachelor's degree_E,2172.0,163.9968766059632,3114.0,342.0,-942.0
nta,2016,BX1201,SCHLBachelor's degree_E,6095.0,436.9902189536623,4703.0,463.0,1392.0
nta,2016,MN0102,SCHLBachelor's degree_E,7036.0,297.25166518498884,6167.0,503.0,869.0
nta,2016,MN0202,SCHLBachelor's degree_E,11469.0,490.93691731699033,10149.0,819.0,1320.0
nta,2016,MN0203,SCHLBachelor's degree_E,11834.0,506.56300183494585,14099.0,949.0,-2265.0
nta,2016,MN0301,SCHLBachelor's degree_E,9061.0,567.8732097849021,5660.0,786.0,3401.0
nta,2016,MN0303,SCHLBachelor's degree_E,15107.0,946.8323004315918,20175.0,1174.0,-5068.0
nta,2016,MN0802,SCHLBachelor's degree_E,19511.0,872.7281590780722,17101.0,955.0,2410.0
nta,2016,MN1001,SCHLBachelor's degree_E,6613.0,428.2956960157673,8051.0,669.0,-1438.0
nta,2016,MN1101,SCHLBachelor's degree_E,7771.0,655.1956894267779,9580.0,872.0,-1809.0
nta,2016,MN1102,SCHLBachelor's degree_E,8349.0,669.4795249173138,6731.0,706.0,1618.0
nta,2016,MN1191,SCHLBachelor's degree_E,226.0,19.093478946441724,71.0,64.0,155.0
nta,2016,MN1202,SCHLBachelor's degree_E,11451.0,795.3728299100046,13264.0,940.0,-1813.0
nta,2016,MN1203,SCHLBachelor's degree_E,6093.0,423.1946408788378,4917.0,536.0,1176.0
nta,2016,QN0102,SCHLBachelor's degree_E,3790.0,164.32915333656229,2822.0,325.0,968.0
nta,2016,QN0103,SCHLBachelor's degree_E,10620.0,460.43114692954634,13585.0,825.0,-2965.0
nta,2016,QN0105,SCHLBachelor's degree_E,5722.0,248.0603067497321,3786.0,359.0,1936.0
nta,2016,QN0151,SCHLBachelor's degree_E,315.0,36.41623244311198,37.0,33.0,278.0
nta,2016,QN0201,SCHLBachelor's degree_E,2718.0,145.71379898246084,4753.0,519.0,-2035.0
nta,2016,QN0203,SCHLBachelor's degree_E,9583.0,513.7877940495076,7561.0,628.0,2022.0
nta,2016,QN0301,SCHLBachelor's degree_E,8717.0,650.0066403365239,12336.0,902.0,-3619.0
nta,2016,QN0302,SCHLBachelor's degree_E,2613.0,194.82414711650705,2096.0,250.0,517.0
nta,2016,QN0303,SCHLBachelor's degree_E,3893.0,275.10520010528853,1410.0,236.0,2483.0
nta,2016,QN0402,SCHLBachelor's degree_E,7359.0,567.5950590508497,4574.0,634.0,2785.0
nta,2016,QN0504,SCHLBachelor's degree_E,3788.0,230.81821227967848,4817.0,427.0,-1029.0
nta,2016,QN0701,SCHLBachelor's degree_E,3864.0,196.1644581489889,3167.0,426.0,697.0
nta,2016,QN0702,SCHLBachelor's degree_E,3542.0,179.81576992063032,4482.0,486.0,-940.0
nta,2016,QN0703,SCHLBachelor's degree_E,2853.0,144.8413254627893,4633.0,540.0,-1780.0
nta,2016,QN0706,SCHLBachelor's degree_E,2790.0,141.64022986700655,2251.0,305.0,539.0
nta,2016,QN0802,SCHLBachelor's degree_E,6084.0,399.89664438340515,4517.0,577.0,1567.0
nta,2016,QN0901,SCHLBachelor's degree_E,2775.0,186.44955822347157,4663.0,445.0,-1888.0
nta,2016,QN1101,SCHLBachelor's degree_E,6651.0,437.0901199556639,5487.0,447.0,1164.0
nta,2016,QN1202,SCHLBachelor's degree_E,3660.0,215.54339788256388,2683.0,340.0,977.0
nta,2016,QN1204,SCHLBachelor's degree_E,2866.0,168.78671076271849,3785.0,619.0,-919.0
nta,2016,QN1206,SCHLBachelor's degree_E,2205.0,119.66009837814056,2702.0,353.0,-497.0
nta,2016,QN1301,SCHLBachelor's degree_E,2918.0,168.78162744262764,4102.0,485.0,-1184.0
nta,2016,QN1303,SCHLBachelor's degree_E,6818.0,381.5952064191953,5525.0,471.0,1293.0
nta,2016,QN1306,SCHLBachelor's degree_E,2743.0,158.65202177788993,2114.0,296.0,629.0
nta,2016,QN1403,SCHLBachelor's degree_E,2660.0,222.5159596952387,3949.0,389.0,-1289.0
nta,2016,QN8291,SCHLBachelor's degree_E,3.0,0.1690065138414199,1.0,1.0,2.0
nta,2016,SI0102,SCHLBachelor's degree_E,1793.0,106.37293275995884,1276.0,218.0,517.0
nta,2016,SI0106,SCHLBachelor's degree_E,2107.0,125.0156945128209,1606.0,256.0,501.0
nta,2016,SI0203,SCHLBachelor's degree_E,3872.0,270.74889957362325,4622.0,464.0,-750.0
nta,2016,BK0101,SCHLGraduate or professional degree_E,3702.0,239.83562817507112,5733.0,510.0,-2031.0
nta,2016,BK0102,SCHLGraduate or professional degree_E,6032.0,390.7010264591016,7941.0,681.0,-1909.0
nta,2016,BK0103,SCHLGraduate or professional degree_E,4466.0,251.23585985994055,669.0,185.0,3797.0
nta,2016,BK0104,SCHLGraduate or professional degree_E,4660.0,269.2010571134815,3912.0,379.0,748.0
nta,2016,BK0201,SCHLGraduate or professional degree_E,4997.0,228.91701447176555,7761.0,520.0,-2764.0
nta,2016,BK0203,SCHLGraduate or professional degree_E,6342.0,290.52814151040565,5171.0,416.0,1171.0
nta,2016,BK0504,SCHLGraduate or professional degree_E,385.0,48.799849825637885,866.0,233.0,-481.0
nta,2016,BK0505,SCHLGraduate or professional degree_E,1195.0,151.6397779635776,802.0,229.0,393.0
nta,2016,BK0601,SCHLGraduate or professional degree_E,15561.0,571.1302079124603,12796.0,731.0,2765.0
nta,2016,BK0602,SCHLGraduate or professional degree_E,15856.0,669.6741443050407,18408.0,770.0,-2552.0
nta,2016,BK0701,SCHLGraduate or professional degree_E,2920.0,125.62666965234791,5879.0,419.0,-2959.0
nta,2016,BK0703,SCHLGraduate or professional degree_E,3565.0,291.00833220123803,1532.0,213.0,2033.0
nta,2016,BK0801,SCHLGraduate or professional degree_E,2234.0,155.23378418568666,5655.0,422.0,-3421.0
nta,2016,BK0802,SCHLGraduate or professional degree_E,8717.0,605.7969333825289,7194.0,574.0,1523.0
nta,2016,BK1001,SCHLGraduate or professional degree_E,9255.0,496.742764530398,11433.0,634.0,-2178.0
nta,2016,BK1002,SCHLGraduate or professional degree_E,5014.0,264.37025343462636,2923.0,268.0,2091.0
nta,2016,BK1101,SCHLGraduate or professional degree_E,6392.0,493.944295460906,5382.0,446.0,1010.0
nta,2016,BK1102,SCHLGraduate or professional degree_E,2122.0,164.0051929872148,2663.0,307.0,-541.0
nta,2016,BK1201,SCHLGraduate or professional degree_E,2251.0,146.67451457492248,1301.0,222.0,950.0
nta,2016,BK1202,SCHLGraduate or professional degree_E,5145.0,441.20774182634096,2910.0,331.0,2235.0
nta,2016,BK1203,SCHLGraduate or professional degree_E,2570.0,201.2167143932514,4740.0,457.0,-2170.0
nta,2016,BK1204,SCHLGraduate or professional degree_E,2588.0,190.0699820712309,3257.0,290.0,-669.0
nta,2016,BK1401,SCHLGraduate or professional degree_E,6299.0,426.41493705749394,4206.0,424.0,2093.0
nta,2016,BK1402,SCHLGraduate or professional degree_E,3997.0,293.9249832372415,5329.0,412.0,-1332.0
nta,2016,BK1403,SCHLGraduate or professional degree_E,4566.0,335.7618695488474,5657.0,454.0,-1091.0
nta,2016,BK1501,SCHLGraduate or professional degree_E,5576.0,312.66783462829034,4588.0,436.0,988.0
nta,2016,BK1701,SCHLGraduate or professional degree_E,2547.0,180.5069930666747,1998.0,313.0,549.0
nta,2016,BK1802,SCHLGraduate or professional degree_E,3504.0,199.14050756714275,5096.0,408.0,-1592.0
nta,2016,BK1803,SCHLGraduate or professional degree_E,6451.0,366.63644044806347,5221.0,389.0,1230.0
nta,2016,BX0302,SCHLGraduate or professional degree_E,543.0,89.06457381497493,309.0,134.0,234.0
nta,2016,BX0401,SCHLGraduate or professional degree_E,1444.0,226.77934952546016,2074.0,333.0,-630.0
nta,2016,BX0503,SCHLGraduate or professional degree_E,805.0,117.04699574591464,520.0,161.0,285.0
nta,2016,BX0702,SCHLGraduate or professional degree_E,3006.0,228.93290123464456,1465.0,296.0,1541.0
nta,2016,BX0703,SCHLGraduate or professional degree_E,1109.0,197.32493564689105,1749.0,348.0,-640.0
nta,2016,BX0801,SCHLGraduate or professional degree_E,4711.0,333.109208303305,2242.0,389.0,2469.0
nta,2016,BX0802,SCHLGraduate or professional degree_E,2730.0,147.63870661767697,1488.0,276.0,1242.0
nta,2016,BX0803,SCHLGraduate or professional degree_E,5806.0,410.5185223966092,10560.0,660.0,-4754.0
nta,2016,BX0901,SCHLGraduate or professional degree_E,2014.0,233.11117686512628,1001.0,244.0,1013.0
nta,2016,BX0904,SCHLGraduate or professional degree_E,863.0,99.92053420719148,1961.0,367.0,-1098.0
nta,2016,BX1102,SCHLGraduate or professional degree_E,1378.0,141.79128295943457,2389.0,290.0,-1011.0
nta,2016,BX1103,SCHLGraduate or professional degree_E,1795.0,184.6321594631884,2328.0,306.0,-533.0
nta,2016,BX1104,SCHLGraduate or professional degree_E,2196.0,225.92715840359855,1528.0,283.0,668.0
nta,2016,BX1161,SCHLGraduate or professional degree_E,41.0,4.1699748027881665,7.0,8.0,34.0
nta,2016,BX1201,SCHLGraduate or professional degree_E,2745.0,300.707228189742,2082.0,306.0,663.0
nta,2016,MN0201,SCHLGraduate or professional degree_E,6787.0,292.0529007590039,5058.0,497.0,1729.0
nta,2016,MN0202,SCHLGraduate or professional degree_E,9662.0,415.7563126551069,11352.0,717.0,-1690.0
nta,2016,MN0301,SCHLGraduate or professional degree_E,4869.0,396.3337927684004,2601.0,498.0,2268.0
nta,2016,MN0303,SCHLGraduate or professional degree_E,8118.0,660.8194052468563,10986.0,939.0,-2868.0
nta,2016,MN0502,SCHLGraduate or professional degree_E,5722.0,279.80144280932257,6760.0,551.0,-1038.0
nta,2016,MN0603,SCHLGraduate or professional degree_E,16580.0,976.377911012774,14213.0,1313.0,2367.0
nta,2016,MN0701,SCHLGraduate or professional degree_E,20892.0,775.1574483055955,23723.0,1417.0,-2831.0
nta,2016,MN0802,SCHLGraduate or professional degree_E,18340.0,825.0390902156715,22095.0,988.0,-3755.0
nta,2016,MN0901,SCHLGraduate or professional degree_E,6180.0,463.1961223338543,8875.0,762.0,-2695.0
nta,2016,MN0902,SCHLGraduate or professional degree_E,3952.0,296.20621031001394,2097.0,441.0,1855.0
nta,2016,MN0903,SCHLGraduate or professional degree_E,8769.0,657.1957952741575,5462.0,607.0,3307.0
nta,2016,MN1001,SCHLGraduate or professional degree_E,5510.0,487.507337765488,7493.0,584.0,-1983.0
nta,2016,MN1002,SCHLGraduate or professional degree_E,9102.0,805.0999561167677,7101.0,656.0,2001.0
nta,2016,MN1101,SCHLGraduate or professional degree_E,5141.0,535.8388136766207,6959.0,580.0,-1818.0
nta,2016,MN1102,SCHLGraduate or professional degree_E,5594.0,547.9334437909229,4336.0,505.0,1258.0
nta,2016,MN1191,SCHLGraduate or professional degree_E,150.0,15.615223470978355,31.0,42.0,119.0
nta,2016,MN1201,SCHLGraduate or professional degree_E,7631.0,577.9996432828663,5644.0,598.0,1987.0
nta,2016,MN1202,SCHLGraduate or professional degree_E,7309.0,553.6152407256316,9776.0,727.0,-2467.0
nta,2016,QN0102,SCHLGraduate or professional degree_E,2042.0,98.64133192331688,1393.0,218.0,649.0
nta,2016,QN0103,SCHLGraduate or professional degree_E,5722.0,276.3815225110499,7704.0,694.0,-1982.0
nta,2016,QN0105,SCHLGraduate or professional degree_E,3083.0,148.9023618650624,1687.0,231.0,1396.0
nta,2016,QN0151,SCHLGraduate or professional degree_E,113.0,28.730435474507996,43.0,30.0,70.0
nta,2016,QN0201,SCHLGraduate or professional degree_E,1453.0,105.82726159903387,4429.0,485.0,-2976.0
nta,2016,QN0202,SCHLGraduate or professional degree_E,5239.0,381.45579886130366,4261.0,446.0,978.0
nta,2016,QN0203,SCHLGraduate or professional degree_E,5125.0,373.1476062456685,3347.0,446.0,1778.0
nta,2016,QN0301,SCHLGraduate or professional degree_E,4843.0,494.4532542731592,6668.0,594.0,-1825.0
nta,2016,QN0302,SCHLGraduate or professional degree_E,1452.0,148.2006914619773,1055.0,181.0,397.0
nta,2016,QN0303,SCHLGraduate or professional degree_E,2133.0,209.0025881745265,602.0,146.0,1531.0
nta,2016,QN0402,SCHLGraduate or professional degree_E,3239.0,307.0662806896959,1779.0,367.0,1460.0
nta,2016,QN0504,SCHLGraduate or professional degree_E,1862.0,146.14676602137513,2896.0,315.0,-1034.0
nta,2016,QN0601,SCHLGraduate or professional degree_E,5313.0,321.7815540424132,4158.0,418.0,1155.0
nta,2016,QN0701,SCHLGraduate or professional degree_E,2110.0,123.07076588455578,1288.0,236.0,822.0
nta,2016,QN0702,SCHLGraduate or professional degree_E,1934.0,112.81383351027348,2824.0,354.0,-890.0
nta,2016,QN0703,SCHLGraduate or professional degree_E,1558.0,90.87136897602964,3493.0,406.0,-1935.0
nta,2016,QN0705,SCHLGraduate or professional degree_E,2206.0,128.64023461423272,1799.0,258.0,407.0
nta,2016,QN0707,SCHLGraduate or professional degree_E,4400.0,256.6083708807383,3646.0,487.0,754.0
nta,2016,QN0801,SCHLGraduate or professional degree_E,3766.0,246.0755101286011,4521.0,459.0,-755.0
nta,2016,QN0802,SCHLGraduate or professional degree_E,3807.0,248.7532076704159,2708.0,470.0,1099.0
nta,2016,QN0803,SCHLGraduate or professional degree_E,2434.0,159.0048960665618,2989.0,357.0,-555.0
nta,2016,QN0804,SCHLGraduate or professional degree_E,2607.0,170.35697199734153,3445.0,397.0,-838.0
nta,2016,QN0901,SCHLGraduate or professional degree_E,1328.0,93.93244707963156,3419.0,385.0,-2091.0
nta,2016,QN0902,SCHLGraduate or professional degree_E,2015.0,142.52830095686753,1603.0,206.0,412.0
nta,2016,QN0903,SCHLGraduate or professional degree_E,1489.0,105.33391911227456,882.0,163.0,607.0
nta,2016,QN0904,SCHLGraduate or professional degree_E,1447.0,102.3003909507586,971.0,177.0,476.0
nta,2016,QN0905,SCHLGraduate or professional degree_E,2390.0,169.00632874785435,1782.0,235.0,608.0
nta,2016,QN1001,SCHLGraduate or professional degree_E,3331.0,480.90355443066534,2382.0,270.0,949.0
nta,2016,QN1003,SCHLGraduate or professional degree_E,1102.0,159.04371453329202,1901.0,366.0,-799.0
nta,2016,QN1101,SCHLGraduate or professional degree_E,4882.0,304.2526227439356,4099.0,391.0,783.0
nta,2016,QN1202,SCHLGraduate or professional degree_E,1830.0,150.1679015437432,1183.0,204.0,647.0
nta,2016,QN1205,SCHLGraduate or professional degree_E,2495.0,192.9869055407166,2995.0,295.0,-500.0
nta,2016,QN1301,SCHLGraduate or professional degree_E,1704.0,113.1670223489899,3348.0,445.0,-1644.0
nta,2016,QN1302,SCHLGraduate or professional degree_E,1965.0,130.48336075845663,2560.0,391.0,-595.0
nta,2016,QN1303,SCHLGraduate or professional degree_E,3991.0,255.8301820204117,2512.0,295.0,1479.0
nta,2016,QN1304,SCHLGraduate or professional degree_E,1427.0,94.7550813413878,1811.0,203.0,-384.0
nta,2016,QN1306,SCHLGraduate or professional degree_E,1602.0,106.37518529884954,1252.0,241.0,350.0
nta,2016,QN1402,SCHLGraduate or professional degree_E,2619.0,246.49401542022073,1651.0,326.0,968.0
nta,2016,QN1403,SCHLGraduate or professional degree_E,1715.0,161.47592251732527,3272.0,331.0,-1557.0
nta,2016,SI0102,SCHLGraduate or professional degree_E,1201.0,103.57149338015924,745.0,168.0,456.0
nta,2016,SI0104,SCHLGraduate or professional degree_E,2790.0,240.69803169173431,4159.0,398.0,-1369.0
nta,2016,SI0105,SCHLGraduate or professional degree_E,2336.0,201.4684328191247,3457.0,392.0,-1121.0
nta,2016,SI0106,SCHLGraduate or professional degree_E,1411.0,121.72327904006592,711.0,145.0,700.0
nta,2016,SI0107,SCHLGraduate or professional degree_E,2307.0,198.97100005043188,1633.0,255.0,674.0
nta,2016,SI0203,SCHLGraduate or professional degree_E,2866.0,267.82368053475386,3886.0,433.0,-1020.0
nta,2016,BK0102,SCHLHigh school graduate_E,7556.0,517.7442033855481,5759.0,576.0,1797.0
nta,2016,BK0201,SCHLHigh school graduate_E,2486.0,167.2751263927744,1738.0,317.0,748.0
nta,2016,BK0302,SCHLHigh school graduate_E,13955.0,612.8543224883966,15892.0,861.0,-1937.0
nta,2016,BK0601,SCHLHigh school graduate_E,4684.0,435.7873298796369,6302.0,628.0,-1618.0
nta,2016,BK0602,SCHLHigh school graduate_E,4240.0,511.69771180888233,2864.0,335.0,1376.0
nta,2016,BK0701,SCHLHigh school graduate_E,2878.0,167.8372302000339,1583.0,230.0,1295.0
nta,2016,BK0702,SCHLHigh school graduate_E,7018.0,442.2228080725962,8390.0,715.0,-1372.0
nta,2016,BK0801,SCHLHigh school graduate_E,3463.0,214.3661199108905,1878.0,350.0,1585.0
nta,2016,BK1002,SCHLHigh school graduate_E,6995.0,469.5812986472533,8651.0,601.0,-1656.0
nta,2016,BK1061,SCHLHigh school graduate_E,100.0,6.877776742724124,33.0,35.0,67.0
nta,2016,BK1202,SCHLHigh school graduate_E,14191.0,818.2804983358044,16068.0,832.0,-1877.0
nta,2016,BK1203,SCHLHigh school graduate_E,6888.0,372.62716345295325,5442.0,538.0,1446.0
nta,2016,BK1401,SCHLHigh school graduate_E,11783.0,551.4406659243957,14457.0,852.0,-2674.0
nta,2016,BK1402,SCHLHigh school graduate_E,6963.0,378.8839168146252,5860.0,554.0,1103.0
nta,2016,BK1403,SCHLHigh school graduate_E,7954.0,432.8137433250685,6816.0,525.0,1138.0
nta,2016,BX0801,SCHLHigh school graduate_E,5035.0,386.89939842835895,6204.0,681.0,-1169.0
nta,2016,BX0803,SCHLHigh school graduate_E,6206.0,476.80870951816047,4817.0,566.0,1389.0
nta,2016,MN0201,SCHLHigh school graduate_E,923.0,155.03562925148952,1821.0,416.0,-898.0
nta,2016,MN0303,SCHLHigh school graduate_E,10377.0,844.2563417706826,7487.0,822.0,2890.0
nta,2016,MN0501,SCHLHigh school graduate_E,1724.0,214.9234588416479,946.0,233.0,778.0
nta,2016,MN0802,SCHLHigh school graduate_E,3340.0,422.3829030962536,2379.0,403.0,961.0
nta,2016,MN0901,SCHLHigh school graduate_E,4182.0,479.3471825529417,2452.0,441.0,1730.0
nta,2016,MN0903,SCHLHigh school graduate_E,5933.0,680.1113775802492,7849.0,907.0,-1916.0
nta,2016,MN1202,SCHLHigh school graduate_E,11207.0,785.0820029593036,8879.0,846.0,2328.0
nta,2016,QN0103,SCHLHigh school graduate_E,7808.0,396.14086571858974,6486.0,686.0,1322.0
nta,2016,QN0105,SCHLHigh school graduate_E,4206.0,213.42349517743256,5196.0,468.0,-990.0
nta,2016,QN0201,SCHLHigh school graduate_E,2747.0,157.4128273789594,818.0,239.0,1929.0
nta,2016,QN0302,SCHLHigh school graduate_E,6154.0,333.72059671480974,7649.0,546.0,-1495.0
nta,2016,QN0502,SCHLHigh school graduate_E,16608.0,710.7615083935207,14905.0,803.0,1703.0
nta,2016,QN0601,SCHLHigh school graduate_E,3711.0,292.1138952429336,4599.0,530.0,-888.0
nta,2016,QN0703,SCHLHigh school graduate_E,4718.0,215.2503646240173,3830.0,477.0,888.0
nta,2016,QN0901,SCHLHigh school graduate_E,4483.0,214.95481689552295,2946.0,354.0,1537.0
nta,2016,QN1201,SCHLHigh school graduate_E,11523.0,429.2510183228902,10334.0,743.0,1189.0
nta,2016,SI0106,SCHLHigh school graduate_E,3537.0,181.1951629224151,4265.0,397.0,-728.0
nta,2016,SI0304,SCHLHigh school graduate_E,9353.0,467.4089172106306,8203.0,597.0,1150.0
nta,2016,SI0305,SCHLHigh school graduate_E,4035.0,201.62235352758185,3400.0,386.0,635.0
nta,2016,BK0101,SCHLLess than 9th grade_E,1801.0,175.3643226980942,1186.0,221.0,615.0
nta,2016,BK0103,SCHLLess than 9th grade_E,2406.0,187.15353511900472,1644.0,281.0,762.0
nta,2016,BK0104,SCHLLess than 9th grade_E,3922.0,237.06755644425823,4962.0,532.0,-1040.0
nta,2016,BK0201,SCHLLess than 9th grade_E,941.0,139.28717141223163,393.0,192.0,548.0
nta,2016,BK0202,SCHLLess than 9th grade_E,1222.0,180.7738435281504,823.0,169.0,399.0
nta,2016,BK0203,SCHLLess than 9th grade_E,1195.0,176.77516518383612,1826.0,306.0,-631.0
nta,2016,BK0204,SCHLLess than 9th grade_E,1049.0,155.22383949179186,512.0,139.0,537.0
nta,2016,BK0501,SCHLLess than 9th grade_E,3074.0,270.8930806097152,4149.0,407.0,-1075.0
nta,2016,BK0503,SCHLLess than 9th grade_E,3591.0,251.37022726403612,2677.0,354.0,914.0
nta,2016,BK0601,SCHLLess than 9th grade_E,1840.0,251.91754736464048,2955.0,392.0,-1115.0
nta,2016,BK0602,SCHLLess than 9th grade_E,1684.0,290.81837579549807,972.0,213.0,712.0
nta,2016,BK0701,SCHLLess than 9th grade_E,2745.0,174.36907436603315,704.0,201.0,2041.0
nta,2016,BK0703,SCHLLess than 9th grade_E,7130.0,476.2656562325289,9366.0,686.0,-2236.0
nta,2016,BK0801,SCHLLess than 9th grade_E,963.0,134.04533083666766,606.0,212.0,357.0
nta,2016,BK1001,SCHLLess than 9th grade_E,5764.0,561.1193090024151,4204.0,491.0,1560.0
nta,2016,BK1002,SCHLLess than 9th grade_E,3247.0,298.7587706848577,4844.0,445.0,-1597.0
nta,2016,BK1061,SCHLLess than 9th grade_E,45.0,4.373491209969877,10.0,13.0,35.0
nta,2016,BK1201,SCHLLess than 9th grade_E,3970.0,232.83116435554305,5313.0,527.0,-1343.0
nta,2016,BK1204,SCHLLess than 9th grade_E,2526.0,202.19788692037585,1658.0,238.0,868.0
nta,2016,BK1403,SCHLLess than 9th grade_E,3044.0,313.93420546346886,2355.0,323.0,689.0
nta,2016,BK1702,SCHLLess than 9th grade_E,1856.0,188.43135738896845,1381.0,228.0,475.0
nta,2016,BK1802,SCHLLess than 9th grade_E,1968.0,174.2877966792742,1480.0,247.0,488.0
nta,2016,BX0402,SCHLLess than 9th grade_E,3663.0,299.22604914512345,2876.0,435.0,787.0
nta,2016,BX0801,SCHLLess than 9th grade_E,2266.0,264.98225646879325,3175.0,482.0,-909.0
nta,2016,BX0803,SCHLLess than 9th grade_E,2793.0,326.5599471533217,1169.0,223.0,1624.0
nta,2016,BX0901,SCHLLess than 9th grade_E,7120.0,536.9832176975531,8807.0,852.0,-1687.0
nta,2016,BX0902,SCHLLess than 9th grade_E,3714.0,280.14543493784515,2683.0,419.0,1031.0
nta,2016,BX0904,SCHLLess than 9th grade_E,3052.0,230.1719320977915,1897.0,381.0,1155.0
nta,2016,BX1102,SCHLLess than 9th grade_E,2056.0,201.43597143364224,1436.0,261.0,620.0
nta,2016,BX1161,SCHLLess than 9th grade_E,60.0,5.924080153035626,157.0,86.0,-97.0
nta,2016,MN0201,SCHLLess than 9th grade_E,462.0,110.6102679019464,1549.0,301.0,-1087.0
nta,2016,MN0202,SCHLLess than 9th grade_E,657.0,157.46091548891766,332.0,157.0,325.0
nta,2016,MN0203,SCHLLess than 9th grade_E,678.0,162.4727560878103,64.0,57.0,614.0
nta,2016,MN0301,SCHLLess than 9th grade_E,5208.0,389.9320244147591,9983.0,967.0,-4775.0
nta,2016,MN0303,SCHLLess than 9th grade_E,8683.0,650.1455418691417,4228.0,667.0,4455.0
nta,2016,MN0601,SCHLLess than 9th grade_E,258.0,100.94687871802802,37.0,65.0,221.0
nta,2016,MN0701,SCHLLess than 9th grade_E,1373.0,338.5947395705796,568.0,265.0,805.0
nta,2016,MN0901,SCHLLess than 9th grade_E,2628.0,358.1748585389248,767.0,336.0,1861.0
nta,2016,MN0902,SCHLLess than 9th grade_E,1680.0,229.04686019731392,2692.0,450.0,-1012.0
nta,2016,MN1201,SCHLLess than 9th grade_E,10429.0,707.3464792659618,12405.0,1128.0,-1976.0
nta,2016,QN0151,SCHLLess than 9th grade_E,908.0,58.377969469613184,596.0,120.0,312.0
nta,2016,QN0201,SCHLLess than 9th grade_E,1192.0,105.03945239176522,255.0,159.0,937.0
nta,2016,QN0301,SCHLLess than 9th grade_E,12979.0,829.2120396688491,9677.0,1000.0,3302.0
nta,2016,QN0302,SCHLLess than 9th grade_E,3890.0,248.53673544563205,2801.0,313.0,1089.0
nta,2016,QN0303,SCHLLess than 9th grade_E,5736.0,350.73229589952814,8940.0,711.0,-3204.0
nta,2016,QN0402,SCHLLess than 9th grade_E,9212.0,630.6067497704919,10839.0,811.0,-1627.0
nta,2016,QN0502,SCHLLess than 9th grade_E,4645.0,397.7017926044174,5673.0,589.0,-1028.0
nta,2016,QN0503,SCHLLess than 9th grade_E,2266.0,192.8603908872305,1774.0,290.0,492.0
nta,2016,QN0702,SCHLLess than 9th grade_E,2316.0,135.7155085425793,1674.0,273.0,642.0
nta,2016,QN0703,SCHLLess than 9th grade_E,1865.0,109.31863290878368,746.0,216.0,1119.0
nta,2016,QN0705,SCHLLess than 9th grade_E,2641.0,154.75473456114258,3293.0,357.0,-652.0
nta,2016,QN0706,SCHLLess than 9th grade_E,1824.0,106.9026139085212,2569.0,422.0,-745.0
nta,2016,QN0901,SCHLLess than 9th grade_E,2158.0,143.70074095519522,867.0,206.0,1291.0
nta,2016,QN0903,SCHLLess than 9th grade_E,2420.0,161.14306285788953,3345.0,374.0,-925.0
nta,2016,QN1001,SCHLLess than 9th grade_E,6320.0,540.4728159094041,7758.0,604.0,-1438.0
nta,2016,QN1003,SCHLLess than 9th grade_E,2090.0,178.74437286758075,1460.0,389.0,630.0
nta,2016,QN1103,SCHLLess than 9th grade_E,1236.0,134.62300788378874,806.0,262.0,430.0
nta,2016,QN1201,SCHLLess than 9th grade_E,3541.0,282.75765203155254,7100.0,653.0,-3559.0
nta,2016,QN1203,SCHLLess than 9th grade_E,2739.0,228.11152367122872,1973.0,266.0,766.0
nta,2016,QN1204,SCHLLess than 9th grade_E,1994.0,166.0771291745408,999.0,354.0,995.0
nta,2016,QN1205,SCHLLess than 9th grade_E,3342.0,272.30222437683983,1941.0,249.0,1401.0
nta,2016,QN1303,SCHLLess than 9th grade_E,2021.0,182.8297196724047,2887.0,368.0,-866.0
